Progressivo,Nominativo,Data,Gruppo Politico,Presenza,Num.Votazioni
9076,MAZZANTI CLAUDIO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,4
29442,CRITELLI FRANCESCO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,5
32746,LEMBI SIMONA,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,4
27189,BARCELO LIZANA LEONARDO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,5
15586,MARCHESINI ANGELO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,4
18313,LO GIUDICE SERGIO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,5
9181,SANTI RAFFAELLA,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,4
32704,LAMA ROSSELLA,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,5
27410,FERRI MARIARAFFAELLA,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,4
27481,ZACCHIROLI BENEDETTO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,4
32794,MIGNANI MARIANNA,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,4
22034,GHETTI MAURIZIO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,5
33977,BENASSI MARZIA,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,5
33978,ERRANI FRANCESCO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,4
27197,MELEGA CORRADO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,5
9097,PETRELLA TOMMASO,2011-06-15T00:00:00Z,PARTITO DEMOCRATICO,P,5
33979,LA TORRE CATHY,2011-06-15T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,4
33980,PIERALISI MIRCO,2011-06-15T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,4
26392,CIPRIANI LORENZO,2011-06-15T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,4
33987,SAZZINI LORENZO,2011-06-15T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,4
32714,CAVIANO PASQUALE,2011-06-15T00:00:00Z,ITALIA DEI VALORI,P,5
21843,LISEI MARCO,2011-06-15T00:00:00Z,POPOLO DELLA LIBERTA,P,5
27208,TOMASSINI LORENZO,2011-06-15T00:00:00Z,POPOLO DELLA LIBERTA,P,5
32712,FACCI MICHELE,2011-06-15T00:00:00Z,POPOLO DELLA LIBERTA,P,5
27997,CASTALDINI VALENT.,2011-06-15T00:00:00Z,POPOLO DELLA LIBERTA,P,5
8904,CARELLA DANIELE,2011-06-15T00:00:00Z,POPOLO DELLA LIBERTA,P,5
20144,GATTUSO PATRIZIO G.,2011-06-15T00:00:00Z,POPOLO DELLA LIBERTA,P,5
32719,BERNARDINI MANES,2011-06-15T00:00:00Z,LEGA NORD,P,5
33981,COCCONCELLI MIRKA,2011-06-15T00:00:00Z,LEGA NORD,P,5
33982,SCARANO PAOLA F.,2011-06-15T00:00:00Z,LEGA NORD,P,4
33983,BORGONZONI LUCIA,2011-06-15T00:00:00Z,LEGA NORD,P,4
33984,BUGANI MASSIMO,2011-06-15T00:00:00Z,MOVIMENTO 5 STELLE,P,4
32861,SALSI FEDERICA,2011-06-15T00:00:00Z,MOVIMENTO 5 STELLE,P,4
33985,PIAZZA MARCO,2011-06-15T00:00:00Z,MOVIMENTO 5 STELLE,P,4
33986,ALDROVANDI STEFANO,2011-06-15T00:00:00Z,BOLOGNA 2016,P,4
16863,MEROLA VIRGINIO,2011-07-15T00:00:00Z,SINDACO,A,0
9116,CEVENINI MAURIZIO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
9076,MAZZANTI CLAUDIO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,0
29442,CRITELLI FRANCESCO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,0
32746,LEMBI SIMONA,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
27189,BARCELO LIZANA LEONARDO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
15586,MARCHESINI ANGELO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,A,0
18313,LO GIUDICE SERGIO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
9181,SANTI RAFFAELLA,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,A,0
32704,LAMA ROSSELLA,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
27410,FERRI MARIARAFFAELLA,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,0
27481,ZACCHIROLI BENEDETTO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
32794,MIGNANI MARIANNA,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
22034,GHETTI MAURIZIO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,A,0
33977,BENASSI MARZIA,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,A,0
33978,ERRANI FRANCESCO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
27197,MELEGA CORRADO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,P,1
9097,PETRELLA TOMMASO,2011-07-15T00:00:00Z,PARTITO DEMOCRATICO,A,0
33979,LA TORRE CATHY,2011-07-15T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
33980,PIERALISI MIRCO,2011-07-15T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,A,0
26392,CIPRIANI LORENZO,2011-07-15T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
33987,SAZZINI LORENZO,2011-07-15T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
32714,CAVIANO PASQUALE,2011-07-15T00:00:00Z,ITALIA DEI VALORI,P,1
21843,LISEI MARCO,2011-07-15T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27208,TOMASSINI LORENZO,2011-07-15T00:00:00Z,POPOLO DELLA LIBERTA,P,0
32712,FACCI MICHELE,2011-07-15T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27997,CASTALDINI VALENT.,2011-07-15T00:00:00Z,POPOLO DELLA LIBERTA,A,0
8904,CARELLA DANIELE,2011-07-15T00:00:00Z,POPOLO DELLA LIBERTA,P,1
20144,GATTUSO PATRIZIO G.,2011-07-15T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32719,BERNARDINI MANES,2011-07-15T00:00:00Z,LEGA NORD,P,1
33981,COCCONCELLI MIRKA,2011-07-15T00:00:00Z,LEGA NORD,P,1
33982,SCARANO PAOLA F.,2011-07-15T00:00:00Z,LEGA NORD,P,1
33983,BORGONZONI LUCIA,2011-07-15T00:00:00Z,LEGA NORD,P,1
33984,BUGANI MASSIMO,2011-07-15T00:00:00Z,MOVIMENTO 5 STELLE,P,1
32861,SALSI FEDERICA,2011-07-15T00:00:00Z,MOVIMENTO 5 STELLE,A,0
33985,PIAZZA MARCO,2011-07-15T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33986,ALDROVANDI STEFANO,2011-07-15T00:00:00Z,BOLOGNA 2016,A,0
16863,MEROLA VIRGINIO,2011-09-16T00:00:00Z,SINDACO,A,0
9116,CEVENINI MAURIZIO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
9076,MAZZANTI CLAUDIO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
29442,CRITELLI FRANCESCO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
32746,LEMBI SIMONA,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
27189,BARCELO LIZANA LEONARDO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
15586,MARCHESINI ANGELO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
18313,LO GIUDICE SERGIO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
9181,SANTI RAFFAELLA,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
32704,LAMA ROSSELLA,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
27410,FERRI MARIARAFFAELLA,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
27481,ZACCHIROLI BENEDETTO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
32794,MIGNANI MARIANNA,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
22034,GHETTI MAURIZIO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
33977,BENASSI MARZIA,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
33978,ERRANI FRANCESCO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,A,0
27197,MELEGA CORRADO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
9097,PETRELLA TOMMASO,2011-09-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
33979,LA TORRE CATHY,2011-09-16T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
33980,PIERALISI MIRCO,2011-09-16T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
26392,CIPRIANI LORENZO,2011-09-16T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
33987,SAZZINI LORENZO,2011-09-16T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
32714,CAVIANO PASQUALE,2011-09-16T00:00:00Z,ITALIA DEI VALORI,P,1
21843,LISEI MARCO,2011-09-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27208,TOMASSINI LORENZO,2011-09-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32712,FACCI MICHELE,2011-09-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27997,CASTALDINI VALENT.,2011-09-16T00:00:00Z,POPOLO DELLA LIBERTA,P,0
8904,CARELLA DANIELE,2011-09-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
20144,GATTUSO PATRIZIO G.,2011-09-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32719,BERNARDINI MANES,2011-09-16T00:00:00Z,LEGA NORD,P,0
33981,COCCONCELLI MIRKA,2011-09-16T00:00:00Z,LEGA NORD,P,1
33982,SCARANO PAOLA F.,2011-09-16T00:00:00Z,LEGA NORD,P,1
33983,BORGONZONI LUCIA,2011-09-16T00:00:00Z,LEGA NORD,P,1
33984,BUGANI MASSIMO,2011-09-16T00:00:00Z,MOVIMENTO 5 STELLE,P,1
32861,SALSI FEDERICA,2011-09-16T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33985,PIAZZA MARCO,2011-09-16T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33986,ALDROVANDI STEFANO,2011-09-16T00:00:00Z,BOLOGNA 2016,P,1
16863,MEROLA VIRGINIO,2011-12-16T00:00:00Z,SINDACO,A,0
9116,CEVENINI MAURIZIO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
9076,MAZZANTI CLAUDIO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
29442,CRITELLI FRANCESCO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
32746,LEMBI SIMONA,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
27189,BARCELO LIZANA LEONARDO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
15586,MARCHESINI ANGELO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
18313,LO GIUDICE SERGIO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
9181,SANTI RAFFAELLA,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,A,0
32704,LAMA ROSSELLA,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,A,0
27410,FERRI MARIARAFFAELLA,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
27481,ZACCHIROLI BENEDETTO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,0
32794,MIGNANI MARIANNA,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
22034,GHETTI MAURIZIO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
33977,BENASSI MARZIA,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
33978,ERRANI FRANCESCO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,A,0
27197,MELEGA CORRADO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,A,0
9097,PETRELLA TOMMASO,2011-12-16T00:00:00Z,PARTITO DEMOCRATICO,P,1
33979,LA TORRE CATHY,2011-12-16T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,A,0
33980,PIERALISI MIRCO,2011-12-16T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
26392,CIPRIANI LORENZO,2011-12-16T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
33987,SAZZINI LORENZO,2011-12-16T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
32714,CAVIANO PASQUALE,2011-12-16T00:00:00Z,ITALIA DEI VALORI,P,1
21843,LISEI MARCO,2011-12-16T00:00:00Z,POPOLO DELLA LIBERTA,P,0
27208,TOMASSINI LORENZO,2011-12-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32712,FACCI MICHELE,2011-12-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27997,CASTALDINI VALENT.,2011-12-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
8904,CARELLA DANIELE,2011-12-16T00:00:00Z,POPOLO DELLA LIBERTA,P,1
20144,GATTUSO PATRIZIO G.,2011-12-16T00:00:00Z,POPOLO DELLA LIBERTA,A,0
32719,BERNARDINI MANES,2011-12-16T00:00:00Z,LEGA NORD,P,0
33981,COCCONCELLI MIRKA,2011-12-16T00:00:00Z,LEGA NORD,P,1
33982,SCARANO PAOLA F.,2011-12-16T00:00:00Z,LEGA NORD,P,0
33983,BORGONZONI LUCIA,2011-12-16T00:00:00Z,LEGA NORD,P,1
33984,BUGANI MASSIMO,2011-12-16T00:00:00Z,MOVIMENTO 5 STELLE,P,0
32861,SALSI FEDERICA,2011-12-16T00:00:00Z,MOVIMENTO 5 STELLE,P,0
33985,PIAZZA MARCO,2011-12-16T00:00:00Z,MOVIMENTO 5 STELLE,P,0
33986,ALDROVANDI STEFANO,2011-12-16T00:00:00Z,BOLOGNA 2016,P,1
16863,MEROLA VIRGINIO,2011-10-17T00:00:00Z,SINDACO,A,0
9116,CEVENINI MAURIZIO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,9
9076,MAZZANTI CLAUDIO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,9
29442,CRITELLI FRANCESCO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,2
32746,LEMBI SIMONA,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,9
27189,BARCELO LIZANA LEONARDO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,3
15586,MARCHESINI ANGELO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,5
18313,LO GIUDICE SERGIO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,8
9181,SANTI RAFFAELLA,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,8
32704,LAMA ROSSELLA,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,2
27410,FERRI MARIARAFFAELLA,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,7
27481,ZACCHIROLI BENEDETTO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,5
32794,MIGNANI MARIANNA,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,4
22034,GHETTI MAURIZIO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,9
33977,BENASSI MARZIA,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,9
33978,ERRANI FRANCESCO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,3
27197,MELEGA CORRADO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,5
9097,PETRELLA TOMMASO,2011-10-17T00:00:00Z,PARTITO DEMOCRATICO,P,9
33979,LA TORRE CATHY,2011-10-17T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,4
33980,PIERALISI MIRCO,2011-10-17T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,9
26392,CIPRIANI LORENZO,2011-10-17T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,8
33987,SAZZINI LORENZO,2011-10-17T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,3
32714,CAVIANO PASQUALE,2011-10-17T00:00:00Z,ITALIA DEI VALORI,P,8
21843,LISEI MARCO,2011-10-17T00:00:00Z,POPOLO DELLA LIBERTA,P,3
27208,TOMASSINI LORENZO,2011-10-17T00:00:00Z,POPOLO DELLA LIBERTA,P,4
32712,FACCI MICHELE,2011-10-17T00:00:00Z,POPOLO DELLA LIBERTA,P,9
27997,CASTALDINI VALENT.,2011-10-17T00:00:00Z,POPOLO DELLA LIBERTA,P,7
8904,CARELLA DANIELE,2011-10-17T00:00:00Z,POPOLO DELLA LIBERTA,P,9
20144,GATTUSO PATRIZIO G.,2011-10-17T00:00:00Z,POPOLO DELLA LIBERTA,P,8
32719,BERNARDINI MANES,2011-10-17T00:00:00Z,LEGA NORD,P,4
33981,COCCONCELLI MIRKA,2011-10-17T00:00:00Z,LEGA NORD,P,9
33982,SCARANO PAOLA F.,2011-10-17T00:00:00Z,LEGA NORD,P,9
33983,BORGONZONI LUCIA,2011-10-17T00:00:00Z,LEGA NORD,P,9
33984,BUGANI MASSIMO,2011-10-17T00:00:00Z,MOVIMENTO 5 STELLE,P,9
32861,SALSI FEDERICA,2011-10-17T00:00:00Z,MOVIMENTO 5 STELLE,P,4
33985,PIAZZA MARCO,2011-10-17T00:00:00Z,MOVIMENTO 5 STELLE,A,0
33986,ALDROVANDI STEFANO,2011-10-17T00:00:00Z,BOLOGNA 2016,P,6
16863,MEROLA VIRGINIO,2011-07-18T00:00:00Z,SINDACO,P,0
9116,CEVENINI MAURIZIO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
9076,MAZZANTI CLAUDIO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,4
29442,CRITELLI FRANCESCO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,8
32746,LEMBI SIMONA,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
27189,BARCELO LIZANA LEONARDO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
15586,MARCHESINI ANGELO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,9
18313,LO GIUDICE SERGIO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
9181,SANTI RAFFAELLA,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,2
32704,LAMA ROSSELLA,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,7
27410,FERRI MARIARAFFAELLA,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
27481,ZACCHIROLI BENEDETTO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
32794,MIGNANI MARIANNA,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
22034,GHETTI MAURIZIO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,9
33977,BENASSI MARZIA,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
33978,ERRANI FRANCESCO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
27197,MELEGA CORRADO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,P,10
9097,PETRELLA TOMMASO,2011-07-18T00:00:00Z,PARTITO DEMOCRATICO,A,0
33979,LA TORRE CATHY,2011-07-18T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,9
33980,PIERALISI MIRCO,2011-07-18T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,10
26392,CIPRIANI LORENZO,2011-07-18T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,9
33987,SAZZINI LORENZO,2011-07-18T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,9
32714,CAVIANO PASQUALE,2011-07-18T00:00:00Z,ITALIA DEI VALORI,P,10
21843,LISEI MARCO,2011-07-18T00:00:00Z,POPOLO DELLA LIBERTA,P,10
27208,TOMASSINI LORENZO,2011-07-18T00:00:00Z,POPOLO DELLA LIBERTA,P,10
32712,FACCI MICHELE,2011-07-18T00:00:00Z,POPOLO DELLA LIBERTA,P,10
27997,CASTALDINI VALENT.,2011-07-18T00:00:00Z,POPOLO DELLA LIBERTA,P,9
8904,CARELLA DANIELE,2011-07-18T00:00:00Z,POPOLO DELLA LIBERTA,P,10
20144,GATTUSO PATRIZIO G.,2011-07-18T00:00:00Z,POPOLO DELLA LIBERTA,P,3
32719,BERNARDINI MANES,2011-07-18T00:00:00Z,LEGA NORD,P,10
33981,COCCONCELLI MIRKA,2011-07-18T00:00:00Z,LEGA NORD,P,10
33982,SCARANO PAOLA F.,2011-07-18T00:00:00Z,LEGA NORD,P,10
33983,BORGONZONI LUCIA,2011-07-18T00:00:00Z,LEGA NORD,P,3
33984,BUGANI MASSIMO,2011-07-18T00:00:00Z,MOVIMENTO 5 STELLE,P,1
32861,SALSI FEDERICA,2011-07-18T00:00:00Z,MOVIMENTO 5 STELLE,P,10
33985,PIAZZA MARCO,2011-07-18T00:00:00Z,MOVIMENTO 5 STELLE,P,10
33986,ALDROVANDI STEFANO,2011-07-18T00:00:00Z,BOLOGNA 2016,P,9
16863,MEROLA VIRGINIO,2011-11-18T00:00:00Z,SINDACO,A,0
9116,CEVENINI MAURIZIO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,0
9076,MAZZANTI CLAUDIO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
29442,CRITELLI FRANCESCO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
32746,LEMBI SIMONA,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
27189,BARCELO LIZANA LEONARDO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
15586,MARCHESINI ANGELO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,0
18313,LO GIUDICE SERGIO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,0
9181,SANTI RAFFAELLA,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
32704,LAMA ROSSELLA,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,0
27410,FERRI MARIARAFFAELLA,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
27481,ZACCHIROLI BENEDETTO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,A,0
32794,MIGNANI MARIANNA,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
22034,GHETTI MAURIZIO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
33977,BENASSI MARZIA,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
33978,ERRANI FRANCESCO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,A,0
27197,MELEGA CORRADO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,0
9097,PETRELLA TOMMASO,2011-11-18T00:00:00Z,PARTITO DEMOCRATICO,P,1
33979,LA TORRE CATHY,2011-11-18T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
33980,PIERALISI MIRCO,2011-11-18T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
26392,CIPRIANI LORENZO,2011-11-18T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
33987,SAZZINI LORENZO,2011-11-18T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
32714,CAVIANO PASQUALE,2011-11-18T00:00:00Z,ITALIA DEI VALORI,P,1
21843,LISEI MARCO,2011-11-18T00:00:00Z,POPOLO DELLA LIBERTA,P,0
27208,TOMASSINI LORENZO,2011-11-18T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32712,FACCI MICHELE,2011-11-18T00:00:00Z,POPOLO DELLA LIBERTA,P,0
27997,CASTALDINI VALENT.,2011-11-18T00:00:00Z,POPOLO DELLA LIBERTA,P,1
8904,CARELLA DANIELE,2011-11-18T00:00:00Z,POPOLO DELLA LIBERTA,P,1
20144,GATTUSO PATRIZIO G.,2011-11-18T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32719,BERNARDINI MANES,2011-11-18T00:00:00Z,LEGA NORD,A,0
33981,COCCONCELLI MIRKA,2011-11-18T00:00:00Z,LEGA NORD,P,1
33982,SCARANO PAOLA F.,2011-11-18T00:00:00Z,LEGA NORD,P,1
33983,BORGONZONI LUCIA,2011-11-18T00:00:00Z,LEGA NORD,P,1
33984,BUGANI MASSIMO,2011-11-18T00:00:00Z,MOVIMENTO 5 STELLE,P,1
32861,SALSI FEDERICA,2011-11-18T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33985,PIAZZA MARCO,2011-11-18T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33986,ALDROVANDI STEFANO,2011-11-18T00:00:00Z,BOLOGNA 2016,P,1
16863,MEROLA VIRGINIO,2011-09-19T00:00:00Z,SINDACO,P,1
9116,CEVENINI MAURIZIO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
9076,MAZZANTI CLAUDIO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,9
29442,CRITELLI FRANCESCO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
32746,LEMBI SIMONA,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
27189,BARCELO LIZANA LEONARDO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
15586,MARCHESINI ANGELO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,9
18313,LO GIUDICE SERGIO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
9181,SANTI RAFFAELLA,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,9
32704,LAMA ROSSELLA,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
27410,FERRI MARIARAFFAELLA,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
27481,ZACCHIROLI BENEDETTO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
32794,MIGNANI MARIANNA,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
22034,GHETTI MAURIZIO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
33977,BENASSI MARZIA,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
33978,ERRANI FRANCESCO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,9
27197,MELEGA CORRADO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
9097,PETRELLA TOMMASO,2011-09-19T00:00:00Z,PARTITO DEMOCRATICO,P,10
33979,LA TORRE CATHY,2011-09-19T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,9
33980,PIERALISI MIRCO,2011-09-19T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,9
26392,CIPRIANI LORENZO,2011-09-19T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,8
