Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"9116";"CEVENINI MAURIZIO";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"9076";"MAZZANTI CLAUDIO";27/06/2011;"PARTITO DEMOCRATICO";"P";5;66 
"29442";"CRITELLI FRANCESCO";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"32746";"LEMBI SIMONA";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"27189";"BARCELO' LIZANA LEONARDO L.";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"15586";"MARCHESINI ANGELO";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"18313";"LO GIUDICE SERGIO";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"9181";"SANTI RAFFAELLA";27/06/2011;"PARTITO DEMOCRATICO";"P";5;66 
"32704";"LAMA ROSSELLA";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"27410";"FERRI MARIARAFFAELLA";27/06/2011;"PARTITO DEMOCRATICO";"P";5;66 
"27481";"ZACCHIROLI BENEDETTO";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"32794";"MIGNANI MARIANNA";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"22034";"GHETTI MAURIZIO";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"33977";"BENASSI MARZIA";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"33978";"ERRANI FRANCESCO";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"27197";"MELEGA CORRADO";27/06/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";27/06/2011;"PARTITO DEMOCRATICO";"P";6;79 
"33979";"LA TORRE CATHY";27/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;39 
"33980";"PIERALISI MIRCO";27/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";6;79 
"26392";"CIPRIANI LORENZO";27/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;39 
"33987";"SAZZINI LORENZO";27/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";6;79 
"32714";"CAVIANO PASQUALE";27/06/2011;"ITALIA DEI VALORI";"P";6;79 
"21843";"LISEI MARCO";27/06/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"27208";"TOMASSINI LORENZO";27/06/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"32712";"FACCI MICHELE";27/06/2011;"POPOLO DELLA LIBERTA'";"P";5;66 
"27997";"CASTALDINI VALENT.";27/06/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"8904";"CARELLA DANIELE";27/06/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"20144";"GATTUSO PATRIZIO G.";27/06/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"32719";"BERNARDINI MANES";27/06/2011;"LEGA NORD";"P";6;79 
"33981";"COCCONCELLI MIRKA";27/06/2011;"LEGA NORD";"P";6;79 
"33982";"SCARANO PAOLA F.";27/06/2011;"LEGA NORD";"P";6;79 
"33983";"BORGONZONI LUCIA";27/06/2011;"LEGA NORD";"P";6;79 
"33984";"BUGANI MASSIMO";27/06/2011;"MOVIMENTO 5 STELLE";"P";5;66 
"32861";"SALSI FEDERICA";27/06/2011;"MOVIMENTO 5 STELLE";"P";5;66 
"33985";"PIAZZA MARCO";27/06/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";27/06/2011;"BOLOGNA 2016";"P";5;66 
"16863";"MEROLA VIRGINIO";28/11/2011;"SINDACO";"P";11;50 
"9116";"CEVENINI MAURIZIO";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"9076";"MAZZANTI CLAUDIO";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"29442";"CRITELLI FRANCESCO";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"32746";"LEMBI SIMONA";28/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";28/11/2011;"PARTITO DEMOCRATICO";"P";10;45 
"15586";"MARCHESINI ANGELO";28/11/2011;"PARTITO DEMOCRATICO";"P";14;63 
"18313";"LO GIUDICE SERGIO";28/11/2011;"PARTITO DEMOCRATICO";"P";16;72 
"9181";"SANTI RAFFAELLA";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"32704";"LAMA ROSSELLA";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"27410";"FERRI MARIARAFFAELLA";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"27481";"ZACCHIROLI BENEDETTO";28/11/2011;"PARTITO DEMOCRATICO";"P";14;63 
"32794";"MIGNANI MARIANNA";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"22034";"GHETTI MAURIZIO";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"33977";"BENASSI MARZIA";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"33978";"ERRANI FRANCESCO";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"27197";"MELEGA CORRADO";28/11/2011;"PARTITO DEMOCRATICO";"P";17;77 
"9097";"PETRELLA TOMMASO";28/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";28/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;50 
"33980";"PIERALISI MIRCO";28/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;77 
"26392";"CIPRIANI LORENZO";28/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";15;68 
"33987";"SAZZINI LORENZO";28/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;77 
"32714";"CAVIANO PASQUALE";28/11/2011;"ITALIA DEI VALORI";"P";16;72 
"21843";"LISEI MARCO";28/11/2011;"POPOLO DELLA LIBERTA'";"P";13;59 
"27208";"TOMASSINI LORENZO";28/11/2011;"POPOLO DELLA LIBERTA'";"P";16;72 
"32712";"FACCI MICHELE";28/11/2011;"POPOLO DELLA LIBERTA'";"P";17;77 
"27997";"CASTALDINI VALENT.";28/11/2011;"POPOLO DELLA LIBERTA'";"P";16;72 
"8904";"CARELLA DANIELE";28/11/2011;"POPOLO DELLA LIBERTA'";"P";17;77 
"20144";"GATTUSO PATRIZIO G.";28/11/2011;"POPOLO DELLA LIBERTA'";"P";8;36 
"32719";"BERNARDINI MANES";28/11/2011;"LEGA NORD";"P";14;63 
"33981";"COCCONCELLI MIRKA";28/11/2011;"LEGA NORD";"P";14;63 
"33982";"SCARANO PAOLA F.";28/11/2011;"LEGA NORD";"P";17;77 
"33983";"BORGONZONI LUCIA";28/11/2011;"LEGA NORD";"P";12;54 
"33984";"BUGANI MASSIMO";28/11/2011;"MOVIMENTO 5 STELLE";"P";13;59 
"32861";"SALSI FEDERICA";28/11/2011;"MOVIMENTO 5 STELLE";"P";6;27 
"33985";"PIAZZA MARCO";28/11/2011;"MOVIMENTO 5 STELLE";"P";17;77 
"33986";"ALDROVANDI STEFANO";28/11/2011;"BOLOGNA 2016";"P";16;72 
"16863";"MEROLA VIRGINIO";30/09/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";30/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"18313";"LO GIUDICE SERGIO";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";30/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";30/09/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";30/09/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";30/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";30/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";30/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";30/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";30/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";30/09/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";30/09/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";30/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";30/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";30/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";30/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";30/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";30/09/2011;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";30/09/2011;"LEGA NORD";"A";0;0  
"33982";"SCARANO PAOLA F.";30/09/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";30/09/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";30/09/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";30/09/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";30/09/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";30/09/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";31/10/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";31/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"9076";"MAZZANTI CLAUDIO";31/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"29442";"CRITELLI FRANCESCO";31/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"32746";"LEMBI SIMONA";31/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"27189";"BARCELO' LIZANA LEONARDO L.";31/10/2011;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";31/10/2011;"PARTITO DEMOCRATICO";"P";9;47 
"18313";"LO GIUDICE SERGIO";31/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"9181";"SANTI RAFFAELLA";31/10/2011;"PARTITO DEMOCRATICO";"P";8;42 
"32704";"LAMA ROSSELLA";31/10/2011;"PARTITO DEMOCRATICO";"P";13;68 
"27410";"FERRI MARIARAFFAELLA";31/10/2011;"PARTITO DEMOCRATICO";"P";13;68 
"27481";"ZACCHIROLI BENEDETTO";31/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"32794";"MIGNANI MARIANNA";31/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"22034";"GHETTI MAURIZIO";31/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"33977";"BENASSI MARZIA";31/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"33978";"ERRANI FRANCESCO";31/10/2011;"PARTITO DEMOCRATICO";"P";13;68 
"27197";"MELEGA CORRADO";31/10/2011;"PARTITO DEMOCRATICO";"P";14;73 
"9097";"PETRELLA TOMMASO";31/10/2011;"PARTITO DEMOCRATICO";"P";15;78 
"33979";"LA TORRE CATHY";31/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;57 
"33980";"PIERALISI MIRCO";31/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";13;68 
"26392";"CIPRIANI LORENZO";31/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33987";"SAZZINI LORENZO";31/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";31/10/2011;"ITALIA DEI VALORI";"P";15;78 
"21843";"LISEI MARCO";31/10/2011;"POPOLO DELLA LIBERTA'";"P";12;63 
"27208";"TOMASSINI LORENZO";31/10/2011;"POPOLO DELLA LIBERTA'";"P";1;5  
"32712";"FACCI MICHELE";31/10/2011;"POPOLO DELLA LIBERTA'";"A";0;0  
"27997";"CASTALDINI VALENT.";31/10/2011;"POPOLO DELLA LIBERTA'";"P";15;78 
"8904";"CARELLA DANIELE";31/10/2011;"POPOLO DELLA LIBERTA'";"P";15;78 
"20144";"GATTUSO PATRIZIO G.";31/10/2011;"POPOLO DELLA LIBERTA'";"P";11;57 
"32719";"BERNARDINI MANES";31/10/2011;"LEGA NORD";"P";13;68 
"33981";"COCCONCELLI MIRKA";31/10/2011;"LEGA NORD";"P";14;73 
"33982";"SCARANO PAOLA F.";31/10/2011;"LEGA NORD";"P";15;78 
"33983";"BORGONZONI LUCIA";31/10/2011;"LEGA NORD";"P";15;78 
"33984";"BUGANI MASSIMO";31/10/2011;"MOVIMENTO 5 STELLE";"P";14;73 
"32861";"SALSI FEDERICA";31/10/2011;"MOVIMENTO 5 STELLE";"P";14;73 
"33985";"PIAZZA MARCO";31/10/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";31/10/2011;"BOLOGNA 2016";"P";9;47 
